Birth;Sex;Reg;RegType;UkrTestStatus;Year;ID
1975;чоловіча;Вінницька  ;село;Зараховано;2018;459
1975;жіноча;Харківська  ;місто;Зараховано;2018;460
1975;жіноча;Одеська  ;місто;Не з’явився;2018;461
1975;жіноча;Дніпропетровська  ;місто;Не з’явився;2018;462
1975;жіноча;Луганська  ;місто;Не з’явився;2018;463
1975;чоловіча;Запорізька  ;місто;Не з’явився;2018;464
1975;жіноча;Хмельницька  ;місто;Не з’явився;2018;465
1975;жіноча;Запорізька  ;місто;Не з’явився;2018;466
1975;чоловіча;Миколаївська  ;село;Зараховано;2018;467
1975;чоловіча;Рівненська  ;місто;Не подолав поріг;2018;468
1975;жіноча;Полтавська  ;село;Зараховано;2018;469
1975;жіноча;Дніпропетровська  ;місто;Зараховано;2018;470
1975;жіноча;м.Київ;місто;Не з’явився;2018;471
1975;жіноча;Харківська  ;село;Зараховано;2018;472
1975;жіноча;Миколаївська  ;місто;Зараховано;2018;473
1975;жіноча;Полтавська  ;село;Зараховано;2018;474
1975;жіноча;Київська  ;місто;Зараховано;2018;475
1975;жіноча;Донецька  ;місто;Зараховано;2018;476
1975;жіноча;Херсонська  ;село;Зараховано;2018;477
1975;жіноча;Запорізька  ;місто;Зараховано;2018;478
1975;жіноча;Луганська  ;село;Не подолав поріг;2018;479
1975;чоловіча;Одеська  ;місто;Не з’явився;2018;480
1975;жіноча;м.Київ;місто;Зараховано;2018;481
1975;чоловіча;Кіровоградська  ;місто;Зараховано;2018;482
1975;чоловіча;Закарпатська  ;місто;Не подолав поріг;2018;483
1975;жіноча;Дніпропетровська  ;село;Не подолав поріг;2018;484
1975;жіноча;Донецька  ;місто;Зараховано;2018;485
1975;жіноча;Донецька  ;місто;null;2018;486
1975;жіноча;Кіровоградська  ;місто;Не подолав поріг;2018;487
1975;жіноча;Хмельницька  ;місто;Зараховано;2018;488
1975;жіноча;Львівська  ;місто;Зараховано;2018;489
1975;чоловіча;Харківська  ;місто;Зараховано;2018;490
1975;жіноча;Львівська  ;місто;Не подолав поріг;2018;491
1975;жіноча;Донецька  ;місто;Зараховано;2018;492
1975;жіноча;Київська  ;місто;Зараховано;2018;493
1975;жіноча;м.Київ;місто;Зараховано;2018;494
1975;чоловіча;Одеська  ;місто;null;2018;495
1975;жіноча;Харківська  ;місто;Зараховано;2018;496
1975;жіноча;Кіровоградська  ;місто;Зараховано;2018;497
1975;жіноча;Київська  ;місто;Не з’явився;2018;498
1975;жіноча;Кіровоградська  ;село;Зараховано;2018;499
1975;жіноча;Кіровоградська  ;місто;Зараховано;2018;500
1975;жіноча;Харківська  ;місто;null;2018;501
1975;жіноча;Дніпропетровська  ;місто;Не з’явився;2018;502
1975;чоловіча;Херсонська  ;місто;Зараховано;2018;503
1975;чоловіча;Луганська  ;місто;Зараховано;2018;504
1975;чоловіча;Київська  ;місто;Не з’явився;2018;505
1975;жіноча;Дніпропетровська  ;місто;Зараховано;2018;506
1975;жіноча;Харківська  ;місто;Зараховано;2018;507
1975;чоловіча;Миколаївська  ;місто;Зараховано;2018;508
1975;чоловіча;Одеська  ;місто;Не подолав поріг;2018;509
1975;жіноча;Київська  ;місто;Не з’явився;2018;510
1975;жіноча;Луганська  ;село;Зараховано;2018;511
1975;чоловіча;Львівська  ;місто;Не подолав поріг;2018;512
1975;чоловіча;Львівська  ;село;null;2018;513
1975;чоловіча;Львівська  ;місто;Зараховано;2018;514
1975;жіноча;Дніпропетровська  ;місто;Зараховано;2018;515
1975;чоловіча;Київська  ;місто;Зараховано;2018;516
1975;жіноча;Дніпропетровська  ;місто;Зараховано;2018;517
1975;жіноча;Дніпропетровська  ;місто;Зараховано;2018;518
1975;жіноча;Житомирська  ;село;Зараховано;2018;519
1975;жіноча;Кіровоградська  ;село;Зараховано;2018;520
1975;жіноча;Дніпропетровська  ;місто;Зараховано;2018;521
1975;жіноча;Черкаська  ;село;Зараховано;2018;522
1975;жіноча;м.Київ;місто;Не з’явився;2018;523
1975;жіноча;Запорізька  ;місто;Зараховано;2018;524
1975;жіноча;Київська  ;село;Зараховано;2018;525
1975;чоловіча;Київська  ;місто;Зараховано;2018;526
1975;жіноча;Полтавська  ;місто;Не з’явився;2018;527
1975;жіноча;Київська  ;село;Не з’явився;2018;528
1975;жіноча;Запорізька  ;село;Зараховано;2018;529
1975;чоловіча;Одеська  ;місто;Не з’явився;2018;530
1975;чоловіча;Полтавська  ;місто;Не з’явився;2018;531
1975;жіноча;Хмельницька  ;село;Зараховано;2018;532
1975;жіноча;Полтавська  ;село;Зараховано;2018;533
